Match ID,Date,City,Venue,Teams,Winner,Result Type,Result Margin,Overs,Toss Winner,Toss Decision,Player of Match,Umpires,Match Referee,Match Type,Gender
1172469,2019-01-31,Karachi,Southend Club Cricket Stadium,"Pakistan, West Indies",West Indies,normal,71 runs,20,West Indies,bat,DJS Dottin,"Asif Yaqoob, Rashid Riaz",Mohammed Anees,T20,female
1172470,2019-02-01,Karachi,Southend Club Cricket Stadium,"Pakistan, West Indies",Null,tie,Null,20,Pakistan,bat,SA Campbelle,"Ahsan Raza, Rashid Riaz",Mohammed Anees,T20,female
1172471,2019-02-03,Karachi,Southend Club Cricket Stadium,"Pakistan, West Indies",Pakistan,normal,12 runs,20,Pakistan,bat,Nida Dar,"Ahsan Raza, Asif Yaqoob",Mohammed Anees,T20,female
1172505,2019-02-13,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Netherlands, Scotland",Netherlands,normal,7 wickets,20,Netherlands,field,TP Visee,"Rahul Asher, Ahsan Raza",GF Labrooy,T20,male
1172506,2019-02-13,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Oman, Ireland",Ireland,normal,15 runs,20,Oman,field,PR Stirling,"Rahul Asher, Ahsan Raza",GF Labrooy,T20,male
1172507,2019-02-15,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Oman, Netherlands",Netherlands,normal,8 wickets,20,Netherlands,field,RE van der Merwe,"Rahul Asher, Ahsan Raza",GF Labrooy,T20,male
1172508,2019-02-15,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Ireland, Scotland",Scotland,normal,6 wickets,20,Scotland,field,KJ Coetzer,"Rahul Asher, Ahsan Raza",GF Labrooy,T20,male
1172509,2019-02-17,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Ireland, Netherlands",Ireland,normal,1 wickets,20,Ireland,field,A Balbirnie,"Rahul Asher, Ahsan Raza",GF Labrooy,T20,male
1172510,2019-02-17,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),"Oman, Scotland",Scotland,normal,7 wickets,20,Scotland,field,A Neill,"Rahul Asher, Ahsan Raza",GF Labrooy,T20,male
1172910,2019-02-18,Bangkok,Terdthai Cricket Ground,"Thailand, China",Thailand,normal,6 wickets,20,Thailand,field,C Sutthiruang,"Sharfuddoula, Tabarak Dar",Neeyamur Rashid,T20,female
1172911,2019-02-18,Bangkok,Asian Institute of Technology Ground,"Kuwait, Malaysia",Malaysia,normal,63 runs,20,Kuwait,field,Mas Elysa,"VK Jha, DN Subedi",Neeyamur Rashid,T20,female
1172912,2019-02-18,Bangkok,Asian Institute of Technology Ground,"Hong Kong, United Arab Emirates",United Arab Emirates,normal,21 runs,20,United Arab Emirates,bat,S Venkataraman,"VK Jha, V Kalidas",Neeyamur Rashid,T20,female
1172913,2019-02-19,Bangkok,Terdthai Cricket Ground,"Malaysia, Nepal",Nepal,normal,34 runs,20,Nepal,bat,SR Magar,"Akbar Ali, Tabarak Dar",Neeyamur Rashid,T20,female
1172914,2019-02-19,Bangkok,Terdthai Cricket Ground,"China, Hong Kong",China,normal,1 wickets,20,China,field,YS To,"Sharfuddoula, Akbar Ali",Neeyamur Rashid,T20,female
1172915,2019-02-19,Bangkok,Asian Institute of Technology Ground,"Kuwait, United Arab Emirates",United Arab Emirates,normal,86 runs,20,United Arab Emirates,bat,CR Seneviratna,"DN Subedi, V Kalidas",Neeyamur Rashid,T20,female
1172916,2019-02-21,Bangkok,Terdthai Cricket Ground,"Malaysia, United Arab Emirates",United Arab Emirates,normal,86 runs,20,United Arab Emirates,bat,CR Seneviratna,"Sharfuddoula, VK Jha",Neeyamur Rashid,T20,female
1172917,2019-02-21,Bangkok,Asian Institute of Technology Ground,"Thailand, Nepal",Thailand,normal,57 runs,20,Thailand,bat,C Sutthiruang,"Akbar Ali, Tabarak Dar",Neeyamur Rashid,T20,female
1172918,2019-02-21,Bangkok,Asian Institute of Technology Ground,"China, Kuwait",China,normal,9 wickets,20,China,field,Zhang Chan,"Akbar Ali, DN Subedi",Neeyamur Rashid,T20,female
1172919,2019-02-22,Bangkok,Terdthai Cricket Ground,"Nepal, United Arab Emirates",Nepal,normal,7 wickets,20,United Arab Emirates,bat,Nary Thapa,"V Kalidas, Tabarak Dar",Neeyamur Rashid,T20,female
1172920,2019-02-22,Bangkok,Asian Institute of Technology Ground,"Thailand, Hong Kong",Thailand,normal,82 runs,20,Thailand,bat,N Chaiwai,"Sharfuddoula, DN Subedi",Neeyamur Rashid,T20,female
1172921,2019-02-22,Bangkok,Terdthai Cricket Ground,"China, Malaysia",China,normal,8 wickets,20,Malaysia,bat,F Song,"VK Jha, Tabarak Dar",Neeyamur Rashid,T20,female
1172922,2019-02-24,Bangkok,Terdthai Cricket Ground,"China, United Arab Emirates",United Arab Emirates,normal,27 runs,20,China,field,S Venkataraman,"Sharfuddoula, VK Jha",Neeyamur Rashid,T20,female
1172923,2019-02-24,Bangkok,Asian Institute of Technology Ground,"Thailand, Kuwait",Thailand,normal,9 wickets,20,Kuwait,bat,S Tippoch,"DN Subedi, V Kalidas",Neeyamur Rashid,T20,female
1172924,2019-02-24,Bangkok,Asian Institute of Technology Ground,"Hong Kong, Nepal",Nepal,normal,4 wickets,20,Hong Kong,bat,Nary Thapa,"Akbar Ali, V Kalidas",Neeyamur Rashid,T20,female
1172925,2019-02-25,Bangkok,Terdthai Cricket Ground,"Thailand, Malaysia",Thailand,normal,87 runs,20,Malaysia,field,N Chaiwai,"Sharfuddoula, DN Subedi",Neeyamur Rashid,T20,female
1172926,2019-02-25,Bangkok,Terdthai Cricket Ground,"China, Nepal",Nepal,normal,5 runs,20,China,field,SR Magar,"Sharfuddoula, V Kalidas",Neeyamur Rashid,T20,female
1172927,2019-02-25,Bangkok,Asian Institute of Technology Ground,"Hong Kong, Kuwait",Hong Kong,normal,9 wickets,20,Hong Kong,field,M Yousaf,"Akbar Ali, VK Jha",Neeyamur Rashid,T20,female
1172929,2019-02-27,Bangkok,Asian Institute of Technology Ground,"Kuwait, Nepal",Nepal,normal,30 runs,20,Kuwait,field,RC Belbashi,"Akbar Ali, Tabarak Dar",Neeyamur Rashid,T20,female
1172930,2019-02-27,Bangkok,Asian Institute of Technology Ground,"Thailand, United Arab Emirates",Thailand,normal,50 runs,20,Thailand,bat,Null,"VK Jha, Tabarak Dar",Neeyamur Rashid,T20,female
1173048,2020-02-21,Sydney,Sydney Showground Stadium,"Australia, India",India,normal,17 runs,20,Australia,field,Poonam Yadav,"JM Williams, S George",BC Broad,T20,female
1173049,2020-02-22,Perth,W.A.C.A. Ground,"Thailand, West Indies",West Indies,normal,7 wickets,20,Thailand,bat,SR Taylor,"CA Polosak, Nitin Menon",GS Lakshmi,T20,female
1173050,2020-02-22,Perth,W.A.C.A. Ground,"New Zealand, Sri Lanka",New Zealand,normal,7 wickets,20,New Zealand,field,HNK Jensen,"S Redfern, Ahsan Raza",GS Lakshmi,T20,female
1173051,2020-02-23,Perth,W.A.C.A. Ground,"England, South Africa",South Africa,normal,6 wickets,20,South Africa,field,D van Niekerk,"CM Brown, L Rusere",GS Lakshmi,T20,female
1173052,2020-02-24,Perth,W.A.C.A. Ground,"Australia, Sri Lanka",Australia,normal,5 wickets,20,Sri Lanka,bat,RL Haynes,"GO Brathwaite, Kim Cotton",BC Broad,T20,female
1173053,2020-02-24,Perth,W.A.C.A. Ground,"Bangladesh, India",India,normal,18 runs,20,Bangladesh,field,Shafali Verma,"Lauren Agenbag, AG Wharf",BC Broad,T20,female
1173054,2020-02-26,Canberra,Manuka Oval,"England, Thailand",England,normal,98 runs,20,Thailand,field,HC Knight,"JM Williams, Ahsan Raza",SR Bernard,T20,female
1173055,2020-02-26,Canberra,Manuka Oval,"Pakistan, West Indies",Pakistan,normal,8 wickets,20,West Indies,bat,Javeria Khan,"CA Polosak, S George",SR Bernard,T20,female
1173056,2020-02-27,Melbourne,Junction Oval,"India, New Zealand",India,normal,3 runs,20,New Zealand,field,Shafali Verma,"L Rusere, AG Wharf",BC Broad,T20,female
1173057,2020-02-27,Canberra,Manuka Oval,"Australia, Bangladesh",Australia,normal,86 runs,20,Australia,bat,AJ Healy,"Nitin Menon, GO Brathwaite",GS Lakshmi,T20,female
1173058,2020-02-28,Canberra,Manuka Oval,"South Africa, Thailand",South Africa,normal,113 runs,20,South Africa,bat,L Lee,"JM Williams, Kim Cotton",SR Bernard,T20,female
1173059,2020-02-28,Canberra,Manuka Oval,"England, Pakistan",England,normal,42 runs,20,Pakistan,field,HC Knight,"CM Brown, Nitin Menon",SR Bernard,T20,female
1173060,2020-02-29,Melbourne,Junction Oval,"Bangladesh, New Zealand",New Zealand,normal,17 runs,20,New Zealand,bat,HNK Jensen,"Lauren Agenbag, Ahsan Raza",BC Broad,T20,female
1173061,2020-02-29,Melbourne,Junction Oval,"India, Sri Lanka",India,normal,7 wickets,20,Sri Lanka,bat,RP Yadav,"S Redfern, S George",BC Broad,T20,female
1173062,2020-03-01,Sydney,Sydney Showground Stadium,"Pakistan, South Africa",South Africa,normal,17 runs,20,South Africa,bat,L Wolvaardt,"GO Brathwaite, Kim Cotton",GS Lakshmi,T20,female
1173063,2020-03-01,Sydney,Sydney Showground Stadium,"England, West Indies",England,normal,46 runs,20,England,bat,NR Sciver,"CM Brown, CA Polosak",SR Bernard,T20,female
1173064,2020-03-02,Melbourne,Junction Oval,"Bangladesh, Sri Lanka",Sri Lanka,normal,9 wickets,20,Bangladesh,bat,HASD Siriwardene,"S Redfern, AG Wharf",BC Broad,T20,female
1173065,2020-03-02,Melbourne,Junction Oval,"Australia, New Zealand",Australia,normal,4 runs,20,New Zealand,field,G Wareham,"Lauren Agenbag, L Rusere",BC Broad,T20,female
1173066,2020-03-03,Sydney,Sydney Showground Stadium,"Pakistan, Thailand",Null,no result,Null,20,Thailand,bat,Null,"CM Brown, CA Polosak",SR Bernard,T20,female
1173069,2020-03-05,Sydney,Sydney Cricket Ground,"Australia, South Africa",Australia,normal,5 runs,20,South Africa,field,MM Lanning,"Nitin Menon, Kim Cotton",BC Broad,T20,female
1173070,2020-03-08,Melbourne,Melbourne Cricket Ground,"Australia, India",Australia,normal,85 runs,20,Australia,bat,AJ Healy,"Ahsan Raza, Kim Cotton",BC Broad,T20,female
1176435,2019-03-24,Colombo,P Sara Oval,"Sri Lanka, England",England,normal,8 wickets,20,Sri Lanka,bat,Null,"EJAPAM Jayasooriya, WN de Silva",WC Labrooy,T20,female
1176436,2019-03-26,Colombo,P Sara Oval,"Sri Lanka, England",England,normal,8 wickets,20,Sri Lanka,bat,Null,"JWHD Boteju, RR Wimalasiri",WC Labrooy,T20,female
1176437,2019-03-28,Colombo,P Sara Oval,"Sri Lanka, England",England,normal,96 runs,20,Sri Lanka,field,Null,"RR Wimalasiri, ID Gunawardene",WC Labrooy,T20,female
1176792,2019-03-22,Port Moresby,Amini Park,"Papua New Guinea, Philippines",Papua New Guinea,normal,133 runs,20,Philippines,field,A Vala,"SD Fry, V Kalidas",SR Bernard,T20,male
1176793,2019-03-22,Port Moresby,Amini Park,"Papua New Guinea, Vanuatu",Papua New Guinea,normal,8 wickets,20,Vanuatu,bat,TP Ura,"Tabarak Dar, SD Fry",SR Bernard,T20,male
1176794,2019-03-23,Port Moresby,Amini Park,"Philippines, Vanuatu",Vanuatu,normal,63 runs,20,Vanuatu,bat,Null,"A Kapa, Tabarak Dar",SR Bernard,T20,male
1176795,2019-03-23,Port Moresby,Amini Park,"Papua New Guinea, Philippines",Null,no result,Null,20,Papua New Guinea,bat,Null,"A Kapa, V Kalidas",SR Bernard,T20,male
1176796,2019-03-24,Port Moresby,Amini Park,"Philippines, Vanuatu",Philippines,normal,10 runs,20,Vanuatu,field,DC Smith,"A Kapa, SD Fry",SR Bernard,T20,male
1176797,2019-03-24,Port Moresby,Amini Park,"Papua New Guinea, Vanuatu",Papua New Guinea,normal,10 wickets,20,Vanuatu,bat,L Siaka,"V Kalidas, Tabarak Dar",SR Bernard,T20,male
1177018,2019-05-15,Pretoria,LC de Villiers Oval,"South Africa, Pakistan",Pakistan,normal,7 wickets,20,Pakistan,field,Nida Dar,"Lauren Agenbag, AT Holdstock",S Wadvalla,T20,female
1177019,2019-05-18,Pietermaritzburg,City Oval,"South Africa, Pakistan",South Africa,normal,8 wickets,20,Pakistan,bat,L Lee,"BP Jele, AT Holdstock",S Wadvalla,T20,female
1177020,2019-05-19,Pietermaritzburg,City Oval,"South Africa, Pakistan",Pakistan,normal,4 wickets,20,Pakistan,field,Iram Javed,"BP Jele, Lauren Agenbag",S Wadvalla,T20,female
1177021,2019-05-22,Benoni,Willowmoore Park,"South Africa, Pakistan",South Africa,normal,4 wickets,20,South Africa,field,L Lee,"Lauren Agenbag, AT Holdstock",S Wadvalla,T20,female
1177022,2019-05-23,Benoni,Willowmoore Park,"South Africa, Pakistan",South Africa,normal,9 wickets,20,South Africa,field,L Lee,"BP Jele, Lauren Agenbag",S Wadvalla,T20,female
1177484,2019-03-15,Dubai,ICC Academy,"United Arab Emirates, United States of America",Null,no result,Null,20,United Arab Emirates,field,Null,"Akbar Ali, Iftikhar Ali",M Nayyar,T20,male
1177485,2019-03-16,Dubai,ICC Academy,"United Arab Emirates, United States of America",United Arab Emirates,normal,24 runs,20,United Arab Emirates,bat,Shaiman Anwar,"Akbar Ali, Shiju Sam",M Nayyar,T20,male
1178996,2019-05-25,Utrecht,Sportpark Maarschalkerweerd,"Germany, Italy",Italy,normal,6 wickets,20,Italy,field,Null,"Rizwan Akram, Adriaan van den Dries",Willem Molenaar,T20,male
1179016,2019-04-01,Windhoek,United Cricket Club Ground,"Namibia, Botswana",Namibia,normal,7 wickets,20,Namibia,field,Null,"Hannes van Vuuren, Hein Heydenrych",Null,T20,female
1179017,2019-04-03,Windhoek,United Cricket Club Ground,"Namibia, Botswana",Namibia,normal,86 runs,20,Namibia,bat,Null,"Hannes van Vuuren, Hein Heydenrych",Null,T20,female
1179018,2019-04-03,Windhoek,United Cricket Club Ground,"Namibia, Botswana",Namibia,normal,88 runs,20,Namibia,bat,Null,"Pieter Groenewald, Hannes van Vuuren",Null,T20,female
1179610,2019-04-02,Windhoek,United Cricket Club Ground,"Namibia, Botswana",Namibia,normal,88 runs,20,Botswana,field,Null,"Pieter Groenewald, Hein Heydenrych",Null,T20,female
1179611,2019-04-02,Windhoek,United Cricket Club Ground,"Namibia, Botswana",Namibia,normal,9 wickets,20,Botswana,bat,Null,"Pieter Groenewald, Hein Heydenrych",Null,T20,female
1182642,2019-05-05,Harare,Old Hararians,"Zimbabwe, Mozambique",Zimbabwe,normal,163 runs,20,Zimbabwe,bat,SM Mayers,"A Louw, R D'Mello",O Chirombe,T20,female
1182644,2019-05-05,Harare,Old Hararians,"Sierra Leone, Uganda",Uganda,normal,90 runs,20,Uganda,bat,D Busingye,"IO Oyieko, A Louw",O Chirombe,T20,female
1182646,2019-05-06,Harare,Old Hararians,"Mozambique, Nigeria",Nigeria,normal,8 wickets,20,Nigeria,field,B Etim,"R D'Mello, Lauren Agenbag",O Chirombe,T20,female
1182648,2019-05-06,Harare,Old Hararians,"Namibia, Uganda",Namibia,normal,14 runs,20,Uganda,field,I van Zyl,"IO Oyieko, Lauren Agenbag",O Chirombe,T20,female
1182649,2019-05-06,Harare,Takashinga Sports Club,"Zimbabwe, Tanzania",Zimbabwe,normal,92 runs,20,Zimbabwe,bat,SM Mayers,"Justine Muzungu, PM Musoke",O Chirombe,T20,female
1182650,2019-05-08,Harare,Old Hararians,"Mozambique, Rwanda",Rwanda,normal,1 wickets,20,Mozambique,bat,H Ishimwe,"Justine Muzungu, Lauren Agenbag",O Chirombe,T20,female
1182652,2019-05-08,Harare,Old Hararians,"Kenya, Uganda",Uganda,normal,4 runs,20,Uganda,bat,C Aweko,"A Louw, Justine Muzungu",O Chirombe,T20,female
1182653,2019-05-08,Harare,Takashinga Sports Club,"Namibia, Sierra Leone",Namibia,normal,10 wickets,20,Sierra Leone,bat,M Short,"R D'Mello, PM Musoke",O Chirombe,T20,female
1182654,2019-05-09,Harare,Old Hararians,"Zimbabwe, Rwanda",Zimbabwe,normal,82 runs,20,Zimbabwe,bat,M Mupachikwa,"IO Oyieko, Patric Makumbi",O Chirombe,T20,female
1182656,2019-05-11,Harare,Old Hararians,"Zimbabwe, Nigeria",Zimbabwe,normal,10 wickets,20,Nigeria,bat,N Mutasa,"R D'Mello, Patric Makumbi",O Chirombe,T20,female
1182657,2019-05-11,Harare,Takashinga Sports Club,"Rwanda, Tanzania",Tanzania,normal,38 runs,20,Tanzania,bat,FO Kibasu,"IO Oyieko, Justine Muzungu",O Chirombe,T20,female
1182658,2019-05-12,Harare,Harare Sports Club,"Zimbabwe, Namibia",Zimbabwe,normal,50 runs,20,Namibia,field,CS Mugeri-Tiripano,"IO Oyieko, Lauren Agenbag",O Chirombe,T20,female
1182904,2019-05-06,Port Vila,"Ground 1, Independence Park","Vanuatu, Papua New Guinea",Papua New Guinea,normal,57 runs,20,Papua New Guinea,bat,R Oa,"Kim Cotton, IA Thomson",SR Bernard,T20,female
1182905,2019-05-06,Port Vila,"Ground 2, Independence Park","Indonesia, Japan",Indonesia,normal,7 wickets,20,Japan,bat,Y Anggraeni,"ZK Shem, SJ Nogajski",SR Bernard,T20,female
1182906,2019-05-06,Port Vila,"Ground 1, Independence Park","Indonesia, Papua New Guinea",Papua New Guinea,normal,7 wickets,20,Indonesia,bat,NM Ambo,"Suresh Subramanian, SJ Nogajski",SR Bernard,T20,female
1182909,2019-05-07,Port Vila,"Ground 2, Independence Park","Fiji, Papua New Guinea",Papua New Guinea,normal,10 wickets,20,Fiji,bat,R Oa,"ZK Shem, Suresh Subramanian",SR Bernard,T20,female
1182912,2019-05-09,Port Vila,"Ground 1, Independence Park","Vanuatu, Samoa",Samoa,normal,8 wickets,20,Vanuatu,bat,RSM Lili'i,"SJ Nogajski, IA Thomson",SR Bernard,T20,female
1182913,2019-05-09,Port Vila,"Ground 2, Independence Park","Fiji, Japan",Japan,normal,31 runs,20,Japan,bat,N Tokizawa,"Suresh Subramanian, Kim Cotton",SR Bernard,T20,female
1182914,2019-05-09,Port Vila,"Ground 1, Independence Park","Japan, Papua New Guinea",Papua New Guinea,normal,10 wickets,20,Japan,bat,K Arua,"ZK Shem, IA Thomson",SR Bernard,T20,female
1182916,2019-05-10,Port Vila,"Ground 1, Independence Park","Fiji, Indonesia",Indonesia,normal,8 wickets,20,Indonesia,field,N Sitompul,"Kim Cotton, ZK Shem",SR Bernard,T20,female
1182917,2019-05-10,Port Vila,"Ground 2, Independence Park","Vanuatu, Japan",Vanuatu,normal,9 wickets,20,Japan,bat,N Navaika,"A Kapa, Suresh Subramanian",SR Bernard,T20,female
1182918,2019-05-10,Port Vila,"Ground 1, Independence Park","Papua New Guinea, Samoa",Papua New Guinea,normal,7 wickets,20,Papua New Guinea,field,K Arua,"Suresh Subramanian, IA Thomson",SR Bernard,T20,female
1183510,2019-09-29,Sydney,North Sydney Oval,"Australia, Sri Lanka",Australia,normal,41 runs,20,Australia,bat,BL Mooney,"PJ Gillespie, SAJ Craig",SR Bernard,T20,female
1183511,2019-09-30,Sydney,North Sydney Oval,"Australia, Sri Lanka",Australia,normal,9 wickets,20,Sri Lanka,bat,BL Mooney,"CA Polosak, SAJ Craig",SR Bernard,T20,female
1183512,2019-10-02,Sydney,North Sydney Oval,"Australia, Sri Lanka",Australia,normal,132 runs,20,Australia,bat,AJ Healy,"PJ Gillespie, CA Polosak",SR Bernard,T20,female
1183524,2019-10-27,Adelaide,Adelaide Oval,"Australia, Sri Lanka",Australia,normal,134 runs,20,Sri Lanka,field,DA Warner,"P Wilson, GA Abood",J Srinath,T20,male
1183525,2019-10-30,Brisbane,"Brisbane Cricket Ground, Woolloongabba","Australia, Sri Lanka",Australia,normal,9 wickets,20,Sri Lanka,bat,DA Warner,"P Wilson, GA Abood",J Srinath,T20,male
1183526,2019-11-01,Melbourne,Melbourne Cricket Ground,"Australia, Sri Lanka",Australia,normal,7 wickets,20,Australia,field,DA Warner,"P Wilson, SAJ Craig",J Srinath,T20,male
1183527,2019-11-03,Sydney,Sydney Cricket Ground,"Australia, Pakistan",Null,no result,Null,20,Australia,field,Null,"P Wilson, GA Abood",J Srinath,T20,male
1183528,2019-11-05,Canberra,Manuka Oval,"Australia, Pakistan",Australia,normal,7 wickets,20,Pakistan,bat,SPD Smith,"GA Abood, SAJ Craig",J Srinath,T20,male
1183529,2019-11-08,Perth,Perth Stadium,"Australia, Pakistan",Australia,normal,10 wickets,20,Australia,field,SA Abbott,"P Wilson, SJ Nogajski",J Srinath,T20,male
1183543,2020-01-31,Canberra,Manuka Oval,"England, India",India,normal,5 wickets,20,India,field,HC Knight,"CA Polosak, DM Koch",SR Bernard,T20,female
1183544,2020-02-01,Canberra,Manuka Oval,"Australia, England",Null,tie,Null,20,Australia,field,HC Knight,"AK Wilds, DM Koch",SR Bernard,T20,female
1183545,2020-02-02,Canberra,Manuka Oval,"Australia, India",Australia,normal,4 wickets,20,Australia,field,EA Perry,"AK Wilds, CA Polosak",SR Bernard,T20,female
1183546,2020-02-07,Melbourne,Junction Oval,"England, India",England,normal,4 wickets,20,England,field,A Shrubsole,"CA Polosak, AK Wilds",RW Stratford,T20,female
1183547,2020-02-08,Melbourne,Junction Oval,"Australia, India",India,normal,7 wickets,20,India,field,A Gardner,"AK Wilds, DM Koch",RW Stratford,T20,female
1183548,2020-02-09,Melbourne,Junction Oval,"Australia, England",Australia,normal,16 runs,20,England,field,S Molineux,"CA Polosak, DM Koch",RW Stratford,T20,female
1183549,2020-02-12,Melbourne,Junction Oval,"Australia, India",Australia,normal,11 runs,20,Australia,bat,JL Jonassen,"AK Wilds, DM Koch",RW Stratford,T20,female
1183856,2019-05-18,Lauderhill,Central Broward Regional Park Stadium Turf Ground,"United States of America, Canada",United States of America,normal,37 runs,20,Canada,field,U Iftikhar,"AR Maddela, SN Bandekar",Reon King,T20,female
1183857,2019-05-19,Lauderhill,Central Broward Regional Park Stadium Turf Ground,"United States of America, Canada",United States of America,normal,35 runs,20,United States of America,bat,S Sriharsha,"JM Williams, SN Bandekar",Reon King,T20,female
1184258,2019-05-20,Kampala,Kyambogo Cricket Oval,"Ghana, Namibia",Namibia,normal,9 wickets,20,Namibia,field,SJ Baard,"Kehinde Olanbiwonnu, I Chabi",GH Pienaar,T20,male
1184260,2019-05-20,Kampala,Lugogo Cricket Oval,"Uganda, Botswana",Uganda,normal,52 runs,20,Botswana,field,A Otwani,"Emmanuel Byiringiro, D Odhiambo",GH Pienaar,T20,male
1184261,2019-05-21,Kampala,Kyambogo Cricket Oval,"Ghana, Kenya",Kenya,normal,53 runs,20,Ghana,field,RR Patel,"A Louw, Kehinde Olanbiwonnu",GH Pienaar,T20,male
1184262,2019-05-21,Kampala,Kyambogo Cricket Oval,"Uganda, Namibia",Namibia,normal,42 runs,20,Namibia,bat,K Birkenstock,"L Rusere, D Odhiambo",GH Pienaar,T20,male
1184263,2019-05-21,Kampala,Lugogo Cricket Oval,"Botswana, Nigeria",Nigeria,normal,11 runs,20,Nigeria,bat,I Danladi,"Emmanuel Byiringiro, I Chabi",GH Pienaar,T20,male
1184266,2019-05-23,Kampala,Kyambogo Cricket Oval,"Uganda, Ghana",Uganda,normal,7 wickets,20,Ghana,bat,Riazat Ali Shah,"A Louw, D Odhiambo",GH Pienaar,T20,male
1184900,2019-05-22,Kampala,Kyambogo Cricket Oval,"Ghana, Nigeria",Nigeria,normal,28 runs,20,Ghana,field,VD Adewoye,"D Odhiambo, Kehinde Olanbiwonnu",GH Pienaar,T20,male
1184901,2019-05-22,Kampala,Kyambogo Cricket Oval,"Botswana, Namibia",Namibia,normal,10 wickets,20,Botswana,bat,C Viljoen,"L Rusere, Emmanuel Byiringiro",GH Pienaar,T20,male
1184902,2019-05-22,Kampala,Lugogo Cricket Oval,"Uganda, Kenya",Kenya,normal,1 runs,20,Kenya,bat,RR Patel,"I Chabi, A Louw",GH Pienaar,T20,male
1185154,2019-05-26,Dublin,YMCA Cricket Club,"Ireland, West Indies",West Indies,normal,64 runs,20,West Indies,bat,Null,"AA Baig, PA Reynolds",K Gallagher,T20,female
1185155,2019-05-28,Dublin,Sydney Parade,"Ireland, West Indies",West Indies,normal,45 runs,20,West Indies,bat,Null,"M Hawthorne, Philip Thompson",K Gallagher,T20,female
1185156,2019-05-29,Dublin,Sydney Parade,"Ireland, West Indies",West Indies,normal,72 runs,20,Ireland,field,Null,"M Hawthorne, AA Baig",K Gallagher,T20,female
1185181,2019-06-15,Castel,King George V Sports Ground,"Guernsey, Germany",Germany,normal,5 wickets,20,Germany,field,Null,"Adriaan van den Dries, AG Wharf",Wayne Noon,T20,male
1185182,2019-06-17,Castel,King George V Sports Ground,"Denmark, Norway",Denmark,normal,46 runs,20,Denmark,bat,SA Ahmad,"HE Kearns, MV Waldron",Wayne Noon,T20,male
1185184,2019-06-16,Castel,King George V Sports Ground,"Denmark, Jersey",Jersey,normal,18 runs,20,Denmark,field,Null,"Rizwan Akram, DA Haggo",Wayne Noon,T20,male
1185185,2019-06-16,St Peter Port,College Field,"Guernsey, Italy",Italy,normal,11 runs,20,Guernsey,field,Null,"AG Wharf, MV Waldron",Wayne Noon,T20,male
1185186,2019-06-16,Castel,King George V Sports Ground,"Jersey, Norway",Jersey,normal,80 runs,20,Jersey,bat,BDH Stevens,"Adriaan van den Dries, DA Haggo",Wayne Noon,T20,male
1185187,2019-06-18,Castel,King George V Sports Ground,"Guernsey, Denmark",Null,no result,Null,20,Guernsey,field,Null,"Rizwan Akram, Adriaan van den Dries",Wayne Noon,T20,male
1185188,2019-06-20,St Peter Port,College Field,"Germany, Norway",Germany,normal,7 wickets,20,Germany,field,CAJ Meschede,"HE Kearns, DA Haggo",Wayne Noon,T20,male
1185190,2019-06-20,St Peter Port,College Field,"Germany, Jersey",Germany,normal,3 wickets,20,Germany,field,B Ward,"DA Haggo, AG Wharf",Wayne Noon,T20,male
1185191,2019-06-19,Castel,King George V Sports Ground,"Guernsey, Norway",Guernsey,normal,4 wickets,20,Guernsey,field,Null,"HE Kearns, Adriaan van den Dries",Wayne Noon,T20,male
1185192,2019-06-19,St Peter Port,College Field,"Italy, Jersey",Jersey,normal,73 runs,20,Italy,field,Null,"Rizwan Akram, AG Wharf",Wayne Noon,T20,male
1185193,2019-06-19,Castel,King George V Sports Ground,"Denmark, Germany",Germany,normal,7 wickets,20,Germany,field,Null,"HE Kearns, MV Waldron",Wayne Noon,T20,male
1185313,2020-02-12,East London,Buffalo Park,"South Africa, England",South Africa,normal,1 runs,20,England,field,L Ngidi,"BP Jele, AT Holdstock",DC Boon,T20,male
1185314,2020-02-14,Durban,Kingsmead,"South Africa, England",England,normal,2 runs,20,South Africa,field,MM Ali,"A Paleker, BP Jele",DC Boon,T20,male
1185315,2020-02-16,Centurion,SuperSport Park,"South Africa, England",England,normal,5 wickets,20,South Africa,bat,EJG Morgan,"A Paleker, AT Holdstock",DC Boon,T20,male
1185316,2020-02-21,Johannesburg,The Wanderers Stadium,"South Africa, Australia",Australia,normal,107 runs,20,South Africa,field,AC Agar,"A Paleker, AT Holdstock",AJ Pycroft,T20,male
1185317,2020-02-23,Port Elizabeth,St George's Park,"South Africa, Australia",South Africa,normal,12 runs,20,South Africa,bat,Q de Kock,"A Paleker, BP Jele",AJ Pycroft,T20,male
1185318,2020-02-26,Cape Town,Newlands,"South Africa, Australia",Australia,normal,97 runs,20,South Africa,field,MA Starc,"BP Jele, AT Holdstock",AJ Pycroft,T20,male
